block_num	regime_num	exp_num	status	timestamp	agent_dir	agent_pos	task_name	sub_task	worker	action_space	source	reward	seed	observation_space	steps
5	8	967	DONE	20200924T003225.162565	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9642857142857143	373421691	Dict(image:Box(7, 7, 3))	10
5	8	968	DONE	20200924T003225.208565	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9678571428571429	1883808803	Dict(image:Box(7, 7, 3))	9
5	8	969	DONE	20200924T003225.254563	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9714285714285714	1018481857	Dict(image:Box(7, 7, 3))	8
5	8	970	DONE	20200924T003225.293565	3	[5 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0	1774198481	Dict(image:Box(7, 7, 3))	6
5	8	971	DONE	20200924T003225.336567	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9714285714285714	1978816648	Dict(image:Box(7, 7, 3))	8
5	8	972	DONE	20200924T003225.387565	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9642857142857143	3112130675	Dict(image:Box(7, 7, 3))	10
5	8	973	DONE	20200924T003225.436565	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9714285714285714	2946221062	Dict(image:Box(7, 7, 3))	8
5	8	974	DONE	20200924T003225.481565	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9714285714285714	1145788401	Dict(image:Box(7, 7, 3))	8
5	8	975	DONE	20200924T003225.529566	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9714285714285714	3580528561	Dict(image:Box(7, 7, 3))	8
5	8	976	DONE	20200924T003225.576563	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9678571428571429	2372989452	Dict(image:Box(7, 7, 3))	9
5	8	977	DONE	20200924T003225.621563	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9714285714285714	1588873965	Dict(image:Box(7, 7, 3))	8
