timestamp	phase	worker	class_name	block	seed	task	sub_task	steps	termination_status	source	agent_dir	agent_pos	reward	action_space	observation_space
20200225T181746.286527	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	2535076214	3361	0	100	DONE	NEXT	1	[1 1]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181746.350766	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	3334615533	3365	0	17	DONE	NEXT	1	[7 5]	0.847	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181746.905201	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	3967907838	3366	0	97	DONE	NEXT	0	[11  2]	0.127	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181749.326232	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	3370721866	3370	0	100	DONE	NEXT	1	[4 7]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181749.979651	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	485978181	3374	0	100	DONE	NEXT	2	[1 6]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181752.154374	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	2815184907	3377	0	69	DONE	NEXT	1	[13  5]	0.379	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181753.033331	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	1840759687	3379	0	100	DONE	NEXT	0	[7 2]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181755.238084	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	2163778470	3383	0	86	DONE	NEXT	2	[ 4 12]	0.22599999999999998	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181755.551217	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	2597481786	3384	0	50	DONE	NEXT	3	[13  4]	0.55	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181755.977408	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	676935079	3386	0	100	DONE	NEXT	0	[1 5]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181757.352724	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	1996931880	3388	0	45	DONE	NEXT	1	[7 8]	0.595	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181758.380863	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	1325419040	3389	0	100	DONE	NEXT	0	[8 7]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181758.519816	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	605458804	3391	0	18	DONE	NEXT	1	[7 6]	0.838	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181800.172401	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	1541918380	3393	0	100	DONE	NEXT	2	[4 4]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181800.735460	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	1122862315	3395	0	100	DONE	NEXT	1	[7 3]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181800.987374	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	955746371	3397	0	42	DONE	NEXT	1	[ 7 13]	0.622	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181802.917882	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	3616291229	3398	0	100	DONE	NEXT	1	[1 5]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181803.549769	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	3625868756	3400	0	100	DONE	NEXT	1	[6 5]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181805.522039	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	1758885667	3402	0	100	DONE	NEXT	2	[7 3]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181806.084337	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	3118367607	3404	0	100	DONE	NEXT	0	[4 7]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181807.776490	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	2408270448	3408	0	100	DONE	NEXT	1	[5 4]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181808.236580	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	1744703175	3410	0	100	DONE	NEXT	2	[6 8]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181809.761012	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	83398995	3412	0	100	DONE	NEXT	1	[5 9]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181810.516148	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	1372390776	3414	0	100	DONE	NEXT	0	[9 6]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181810.691862	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	1888191161	3417	0	13	DONE	NEXT	1	[4 7]	0.883	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181812.819993	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	2284573986	3418	0	100	DONE	NEXT	3	[8 1]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181813.259070	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	2820390015	3420	0	100	DONE	NEXT	1	[5 4]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181814.823176	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	1891498784	3422	0	100	DONE	NEXT	3	[4 1]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181814.883025	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	649177760	3425	0	12	DONE	NEXT	1	[6 5]	0.892	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181815.220885	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	4187038994	3427	0	100	DONE	NEXT	3	[8 4]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181817.552520	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	1047168677	3429	0	100	DONE	NEXT	3	[1 7]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181817.595546	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	1632426753	3431	0	10	DONE	NEXT	1	[2 7]	0.91	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181818.891781	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	1184095926	3432	0	100	DONE	NEXT	0	[15  1]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181818.952566	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	3481351542	3434	0	15	DONE	NEXT	1	[6 5]	0.865	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181819.392838	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	608573062	3435	0	100	DONE	NEXT	2	[1 8]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181820.877520	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	3676483042	3437	0	100	DONE	NEXT	3	[8 1]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181821.249321	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	2220025754	3439	0	100	DONE	NEXT	3	[6 4]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181822.900798	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	191244670	3441	0	100	DONE	NEXT	1	[3 7]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181823.381762	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	3992670657	3443	0	100	DONE	NEXT	0	[5 3]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181823.912625	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	3032165328	3445	0	75	DONE	NEXT	1	[8 7]	0.32499999999999996	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181825.305894	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	1572244421	3447	0	38	DONE	NEXT	1	[7 6]	0.6579999999999999	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181826.111184	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	1108691971	3449	0	100	DONE	NEXT	1	[4 6]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181828.391991	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	649890629	3451	0	100	DONE	NEXT	1	[1 2]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181828.664755	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	1932603520	3453	0	49	DONE	NEXT	0	[16  3]	0.5589999999999999	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181829.284515	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	2740121329	3455	0	100	DONE	NEXT	3	[5 8]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181830.817178	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	3186327038	3457	0	100	DONE	NEXT	3	[2 3]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181830.917858	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	1034654087	3459	0	26	DONE	NEXT	1	[7 6]	0.766	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181830.954645	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	2590637733	3460	0	9	DONE	NEXT	1	[3 5]	0.919	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181830.990286	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	2220248891	3461	0	8	DONE	NEXT	1	[3 4]	0.9279999999999999	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181831.021151	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	3280557668	3462	0	8	DONE	NEXT	2	[1 5]	0.9279999999999999	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181832.449966	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	2058400491	3463	0	100	DONE	NEXT	2	[1 4]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181832.933154	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	2528882710	3465	0	100	DONE	NEXT	1	[3 2]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181834.656419	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	3686897422	3467	0	100	DONE	NEXT	0	[ 6 11]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181835.026719	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	2294438609	3469	0	100	DONE	NEXT	3	[5 1]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181836.564321	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	3280514210	3471	0	100	DONE	NEXT	0	[2 3]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181836.973680	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	3332536729	3475	0	100	DONE	NEXT	1	[5 5]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181837.004600	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	3255085327	3477	0	6	DONE	NEXT	1	[3 2]	0.946	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181839.847766	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	2585362998	3478	0	100	DONE	NEXT	0	[2 2]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181840.417366	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	1100106816	3480	0	100	DONE	NEXT	3	[4 1]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181840.537007	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	2346939212	3482	0	23	DONE	NEXT	1	[6 6]	0.7929999999999999	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181840.587820	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	2778270056	3484	0	8	DONE	NEXT	1	[2 7]	0.9279999999999999	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181842.232521	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	4254528596	3485	0	100	DONE	NEXT	0	[7 4]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181842.570503	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	384588558	3487	0	100	DONE	NEXT	3	[1 2]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181844.138435	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	1897810690	3490	0	100	DONE	NEXT	3	[3 3]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181844.232796	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	407424151	3492	0	19	DONE	NEXT	1	[7 7]	0.829	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181844.648637	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	106105408	3493	0	22	DONE	NEXT	0	[10  2]	0.802	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181844.725518	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	716964000	3495	0	12	DONE	NEXT	1	[8 3]	0.892	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181845.164377	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	153432073	3496	0	70	DONE	NEXT	0	[17  2]	0.37	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181847.448822	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	367223381	3498	0	100	DONE	NEXT	2	[10  8]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181847.553554	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	3751003587	3500	0	18	DONE	NEXT	0	[5 1]	0.838	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181847.601594	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	2765494174	3501	0	7	DONE	NEXT	1	[3 3]	0.9369999999999999	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181849.734920	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	460443517	3502	0	100	DONE	NEXT	2	[5 3]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181850.285686	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	3608078716	3504	0	100	DONE	NEXT	1	[6 5]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181850.628023	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	3372037679	3506	0	38	DONE	NEXT	0	[7 8]	0.6579999999999999	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181852.407734	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	3318572381	3507	0	100	DONE	NEXT	1	[2 8]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181853.023389	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	2008005454	3509	0	100	DONE	NEXT	1	[11  3]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181855.415005	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	3431583272	3511	0	100	DONE	NEXT	1	[4 7]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181855.535571	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	1657831162	3515	0	18	DONE	NEXT	1	[5 8]	0.838	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181856.111743	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	2973041231	3516	0	100	DONE	NEXT	0	[ 5 13]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181858.525513	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	4127960617	3519	0	100	DONE	NEXT	3	[10  1]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181859.420818	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	300419159	3521	0	100	DONE	NEXT	0	[3 9]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181859.462609	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	1487964946	3524	0	9	DONE	NEXT	1	[5 2]	0.919	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181901.410831	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	1402351950	3525	0	100	DONE	NEXT	2	[6 7]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181901.432700	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	3498033431	3527	0	4	DONE	NEXT	0	[3 1]	0.964	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181901.973737	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	3264189313	3528	0	100	DONE	NEXT	3	[7 1]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181902.021790	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	2033122243	3531	0	6	DONE	NEXT	2	[1 3]	0.946	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181903.773177	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	2385567325	3532	0	100	DONE	NEXT	3	[14  7]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181904.284428	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	3580220132	3535	0	100	DONE	NEXT	0	[ 8 10]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181906.397220	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	435292699	3537	0	100	DONE	NEXT	0	[8 8]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181906.568755	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	3099636349	3539	0	32	DONE	NEXT	2	[ 4 11]	0.712	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181908.520528	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	703108390	3540	0	100	DONE	NEXT	2	[1 8]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181909.135030	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	1655026915	3542	0	100	DONE	NEXT	3	[ 4 10]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181911.308572	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	2938611499	3545	0	100	DONE	NEXT	0	[3 5]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181912.199609	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	2588585799	3547	0	100	DONE	NEXT	0	[ 4 16]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181914.545235	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	1563568790	3552	0	100	DONE	NEXT	0	[17  4]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181915.063970	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	3656573414	3554	0	100	DONE	NEXT	0	[7 4]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181915.209443	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	3424947519	3556	0	26	DONE	NEXT	0	[9 1]	0.766	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181919.237468	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	1625781572	3558	0	100	DONE	NEXT	2	[10  4]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181920.316384	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	3247741396	3560	0	100	DONE	NEXT	0	[3 3]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181923.420946	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	3556501292	3563	0	100	DONE	NEXT	1	[7 7]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181924.419169	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	4172134059	3565	0	100	DONE	NEXT	3	[4 8]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181927.969908	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	1191437595	3567	0	100	DONE	NEXT	3	[5 3]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181928.736138	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	1726554532	3569	0	100	DONE	NEXT	1	[2 2]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181932.256564	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	1281612584	3571	0	100	DONE	NEXT	0	[2 4]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181932.683525	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	3706384109	3574	0	37	DONE	NEXT	2	[ 2 16]	0.667	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181934.057208	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	2036441932	3576	0	100	DONE	NEXT	3	[8 6]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181936.429739	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	549511185	3578	0	26	DONE	NEXT	0	[8 5]	0.766	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181937.021433	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	2911093900	3579	0	84	DONE	NEXT	0	[15  7]	0.244	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181937.728338	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	4026947025	3581	0	100	DONE	NEXT	1	[4 4]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181940.560732	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	3036609254	3583	0	100	DONE	NEXT	0	[7 6]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181941.055516	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	666139904	3585	0	100	DONE	NEXT	1	[1 2]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181942.776759	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	3695708563	3588	0	57	DONE	NEXT	3	[ 4 11]	0.487	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181943.421218	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	1823856042	3589	0	100	DONE	NEXT	1	[8 8]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181945.264201	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	320441183	3592	0	100	DONE	NEXT	2	[2 7]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181945.343955	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	42085479	3594	0	9	DONE	NEXT	1	[2 8]	0.919	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181945.881654	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	485066536	3595	0	100	DONE	NEXT	0	[10  4]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181948.228387	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	3503721677	3597	0	100	DONE	NEXT	1	[3 9]	0	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181948.764647	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	2144828262	3599	0	88	DONE	NEXT	0	[16  4]	0.20799999999999996	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181948.765428	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	2144828262	3599	0	88	DONE	RESET	0	[16  4]	0.20799999999999996	Discrete(7)	Dict(image:Box(7, 7, 3))
20200225T181948.813543	3.train	env-1	minigridkit_minigridkit_minigridfourrooms	8	2144828262	3599	1	98	DONE	RESET	1	[2 7]	0.91	Discrete(7)	Dict(image:Box(7, 7, 3))
