block_num	regime_num	exp_num	status	timestamp	agent_dir	agent_pos	task_name	sub_task	worker	action_space	source	reward	seed	observation_space	steps
3	5	583	DONE	20200924T003132.448438	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.95078125	1728863423	Dict(image:Box(7, 7, 3))	56
3	5	584	DONE	20200924T003132.575439	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.971875	2517470059	Dict(image:Box(7, 7, 3))	32
3	5	585	DONE	20200924T003132.690438	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.971875	1916594470	Dict(image:Box(7, 7, 3))	32
3	5	586	DONE	20200924T003132.833439	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.96484375	3501080489	Dict(image:Box(7, 7, 3))	40
3	5	587	DONE	20200924T003133.103438	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.95869140625	3865545529	Dict(image:Box(7, 7, 3))	47
3	5	588	DONE	20200924T003133.320437	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.9455078125	2984365930	Dict(image:Box(7, 7, 3))	62
3	5	589	DONE	20200924T003133.495440	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.954296875	1261386139	Dict(image:Box(7, 7, 3))	52
3	5	590	DONE	20200924T003133.661437	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.95517578125	1188378422	Dict(image:Box(7, 7, 3))	51
3	5	591	DONE	20200924T003133.973438	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.95078125	2934478780	Dict(image:Box(7, 7, 3))	56
3	5	592	DONE	20200924T003134.100437	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.9701171875	3033143213	Dict(image:Box(7, 7, 3))	34
3	5	593	DONE	20200924T003134.272440	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.9560546875	2797972801	Dict(image:Box(7, 7, 3))	50
3	5	594	DONE	20200924T003134.421446	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.9666015625	1699766508	Dict(image:Box(7, 7, 3))	38
3	5	595	DONE	20200924T003134.575439	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.96484375	4024090066	Dict(image:Box(7, 7, 3))	40
3	5	596	DONE	20200924T003134.835439	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.9666015625	3256040562	Dict(image:Box(7, 7, 3))	38
3	5	597	DONE	20200924T003134.945440	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.9736328125	3080569864	Dict(image:Box(7, 7, 3))	30
3	5	598	DONE	20200924T003135.092439	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.96572265625	3678020915	Dict(image:Box(7, 7, 3))	39
3	5	599	DONE	20200924T003135.234437	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.96484375	1807382947	Dict(image:Box(7, 7, 3))	40
3	5	600	DONE	20200924T003135.404437	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.9560546875	4017033151	Dict(image:Box(7, 7, 3))	50
3	5	601	DONE	20200924T003135.669438	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.96396484375	1694846191	Dict(image:Box(7, 7, 3))	41
3	5	602	DONE	20200924T003135.807438	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.9666015625	3489873971	Dict(image:Box(7, 7, 3))	38
3	5	603	DONE	20200924T003135.955439	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.961328125	3474958823	Dict(image:Box(7, 7, 3))	44
3	5	604	DONE	20200924T003136.563439	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.85498046875	4015953487	Dict(image:Box(7, 7, 3))	165
3	5	605	DONE	20200924T003136.706436	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.96484375	994119407	Dict(image:Box(7, 7, 3))	40
3	5	606	DONE	20200924T003136.822437	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.96923828125	2449601083	Dict(image:Box(7, 7, 3))	35
3	5	607	DONE	20200924T003136.952435	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.968359375	3302671748	Dict(image:Box(7, 7, 3))	36
3	5	608	DONE	20200924T003137.217437	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.961328125	296762744	Dict(image:Box(7, 7, 3))	44
3	5	609	DONE	20200924T003137.356437	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.9630859375	2150545973	Dict(image:Box(7, 7, 3))	42
3	5	610	DONE	20200924T003137.477438	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.9701171875	3127485403	Dict(image:Box(7, 7, 3))	34
3	5	611	DONE	20200924T003137.722438	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.933203125	1517269105	Dict(image:Box(7, 7, 3))	76
3	5	612	DONE	20200924T003138.001436	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.9595703125	4242098932	Dict(image:Box(7, 7, 3))	46
3	5	613	DONE	20200924T003138.255436	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.93056640625	112446422	Dict(image:Box(7, 7, 3))	79
3	5	614	DONE	20200924T003138.394437	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.9736328125	4082488114	Dict(image:Box(7, 7, 3))	30
3	5	615	DONE	20200924T003138.538438	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.9666015625	2844213731	Dict(image:Box(7, 7, 3))	38
3	5	616	DONE	20200924T003138.792437	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.9666015625	2375198065	Dict(image:Box(7, 7, 3))	38
3	5	617	DONE	20200924T003139.055438	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.92705078125	1269634063	Dict(image:Box(7, 7, 3))	83
3	5	618	DONE	20200924T003139.187440	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.968359375	2507662065	Dict(image:Box(7, 7, 3))	36
3	5	619	DONE	20200924T003139.345437	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.96044921875	2749406974	Dict(image:Box(7, 7, 3))	45
3	5	620	DONE	20200924T003139.598439	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.9630859375	495078502	Dict(image:Box(7, 7, 3))	42
3	5	621	DONE	20200924T003139.835437	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.93583984375	966053150	Dict(image:Box(7, 7, 3))	73
3	5	622	DONE	20200924T003139.972437	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.968359375	4199883559	Dict(image:Box(7, 7, 3))	36
3	5	623	DONE	20200924T003140.203436	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.93671875	2767294627	Dict(image:Box(7, 7, 3))	72
3	5	624	DONE	20200924T003140.447435	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.96572265625	666369599	Dict(image:Box(7, 7, 3))	39
3	5	625	DONE	20200924T003140.619436	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.95693359375	2203113692	Dict(image:Box(7, 7, 3))	49
3	5	626	DONE	20200924T003140.736436	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.971875	2397374165	Dict(image:Box(7, 7, 3))	32
3	5	627	DONE	20200924T003140.867435	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.968359375	693820428	Dict(image:Box(7, 7, 3))	36
3	5	628	DONE	20200924T003140.999436	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.9666015625	3574304914	Dict(image:Box(7, 7, 3))	38
3	5	629	DONE	20200924T003141.237436	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.968359375	1286623811	Dict(image:Box(7, 7, 3))	36
3	5	630	DONE	20200924T003141.354438	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.96923828125	3650377762	Dict(image:Box(7, 7, 3))	35
3	5	631	DONE	20200924T003141.506437	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.96220703125	968573111	Dict(image:Box(7, 7, 3))	43
3	5	632	DONE	20200924T003141.651436	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.96396484375	3854000149	Dict(image:Box(7, 7, 3))	41
3	5	633	DONE	20200924T003141.789436	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.96484375	1455022432	Dict(image:Box(7, 7, 3))	40
3	5	634	DONE	20200924T003142.043435	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.968359375	3137909994	Dict(image:Box(7, 7, 3))	36
3	5	635	DONE	20200924T003142.170437	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.9666015625	182330139	Dict(image:Box(7, 7, 3))	38
3	5	636	DONE	20200924T003142.326439	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.9595703125	1751458271	Dict(image:Box(7, 7, 3))	46
3	5	637	DONE	20200924T003142.437435	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.9736328125	3284735604	Dict(image:Box(7, 7, 3))	30
3	5	638	DONE	20200924T003142.595437	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.9595703125	3334807477	Dict(image:Box(7, 7, 3))	46
